"date","year","mon","name_p","ID","discharge","pred","generation","prec","spei_1","spei_3","STI_1","STI_2","t2max15D","t2max30D","dis15D","dis30D","ssi_1","ssi_3","ssi_6"
1982-09-01,"1982","09","Kraftwerke Mauvoisin AG",2117,2.96777083333333,144.805568334747,NA,78.5316073064,-0.309170375046652,0.76014658715424,0.646610250894273,-0.135322032701952,8.53417034384444,7.87203579325556,2.91183398148148,2.87013509259259,1.54619599563619,1.24969345263435,1.45175765434098
1982-10-01,"1982","10","Kraftwerke Mauvoisin AG",2117,1.55460887096774,62.9863380631923,NA,182.089096964,1.27986896476211,1.50090741604151,-1.49228711550558,-0.491405225490213,1.51304200208602,1.83049769174194,1.63561370967742,1.68520161290323,0.733455754432123,1.32431381142562,1.49618130599523
1982-11-01,"1982","11","Kraftwerke Mauvoisin AG",2117,1.05170138888889,95.0786707996981,NA,59.2346980488,-0.706831082329525,0.420319006814797,-0.024230434094203,-1.08000335731535,-1.35756188724444,-1.39921108018889,1.06301435185185,1.08064055555556,0.0699992438973909,1.27023647840538,1.42052539367377
1982-12-01,"1982","12","Kraftwerke Mauvoisin AG",2117,0.950766129032258,118.358171890154,NA,160.3507898916,0.88191194650401,0.96064946244922,-0.401078540523263,-0.279585526281754,-4.49276264212903,-4.08523910950538,0.948998745519713,0.935822670250896,0.5239871566323,0.512913150465267,1.31965769238816
1983-01-01,"1983","01","Kraftwerke Mauvoisin AG",2117,0.788690860215054,140.378998297491,NA,127.4018793365,0.490714869779368,0.406646396519821,1.41553364713287,0.760341674099728,-2.50026662204301,-3.4883038346129,0.788063799283154,0.799664426523298,0.329926733853588,0.304314374855992,1.26174798662194
1983-02-01,"1983","02","Kraftwerke Mauvoisin AG",2117,0.750020833333333,165.436495701058,NA,93.31181888065,0.343549838700536,0.866542125238818,-1.02447201607653,0.0787449861954637,-7.51811088135714,-6.46431292190476,0.752755555555556,0.768034275793651,0.067598577326465,0.327121137857323,1.02046810179041
1983-03-01,"1983","03","Kraftwerke Mauvoisin AG",2117,0.977681860682562,116.95572222373,NA,55.8383809254,-0.854135474264377,-0.029905750925525,0.170335670099661,-0.641611764786532,-2.66001600221505,-2.8757517413871,0.978393069191211,0.988651706404862,0.0447168881347617,0.121913746900049,0.374584567628901
1983-04-01,"1983","04","Kraftwerke Mauvoisin AG",2117,1.58412638888889,85.0138582177694,NA,137.9933195084,0.852940634033239,0.119937532513828,-0.822811591278149,-0.425169529659245,-1.87364809001111,-1.8337272532,1.68805147342995,1.82556810386473,-0.0489993182536035,-0.0319080824291711,0.0932556114090043
1983-05-01,"1983","05","Kraftwerke Mauvoisin AG",2117,4.26716129032258,74.7170739079345,NA,226.7646733195,1.4447367867602,1.19299164552434,-1.77017220690961,-1.55683975090269,0.863989998236559,1.52018627706452,4.31110770609319,4.47350663082437,0.226378485789442,0.111553340080168,0.173021759100912
1983-06-01,"1983","06","Kraftwerke Mauvoisin AG",2117,6.40339444444444,82.2597778211944,NA,75.8817287115,-0.588922180280273,1.28658178513434,-0.771724712255375,-1.53876158560374,6.407184619,6.08433326582222,6.22108861111111,5.99669356481482,1.26293926643788,0.817635799020672,0.737992628660099
